,100000
607,3.049342105263158
608,3.044334975369458
609,3.0393442622950824
610,3.0343698854337156
611,3.0294117647058822
612,3.034257748776509
613,3.029315960912052
614,3.0341463414634147
615,3.0389610389610384
616,3.0437601296596433
617,3.0388349514563107
618,3.0339256865912763
619,3.038709677419355
620,3.033816425120773
621,3.038585209003216
622,3.033707865168539
623,3.0288461538461537
624,3.0336000000000003
625,3.038338658146965
626,3.0334928229665072
627,3.038216560509554
628,3.0333863275039743
629,3.0285714285714285
630,3.033280507131537
631,3.028481012658228
632,3.0331753554502368
633,3.037854889589905
634,3.0425196850393696
635,3.047169811320755
636,3.0518053375196232
637,3.0564263322884013
638,3.051643192488263
639,3.0562500000000004
640,3.0514820592823715
641,3.05607476635514
642,3.051321928460342
643,3.046583850931677
644,3.051162790697674
645,3.046439628482972
646,3.0417310664605877
647,3.0462962962962967
648,3.0508474576271185
649,3.046153846153846
650,3.0414746543778803
651,3.0460122699386503
652,3.0413476263399692
653,3.0366972477064222
654,3.03206106870229
655,3.027439024390244
656,3.0319634703196345
657,3.027355623100304
658,3.0318664643399087
659,3.0272727272727273
660,3.0317700453857794
661,3.027190332326284
662,3.0316742081447963
663,3.0361445783132526
664,3.0406015037593983
665,3.0360360360360357
666,3.0404797601199403
667,3.044910179640719
668,3.0493273542600896
669,3.044776119402985
670,3.040238450074516
671,3.0446428571428568
672,3.0490341753343237
673,3.0534124629080117
674,3.0488888888888885
675,3.053254437869823
676,3.048744460856721
677,3.0530973451327434
678,3.0574374079528717
679,3.0617647058823527
680,3.05726872246696
681,3.0527859237536656
682,3.0571010248901906
683,3.06140350877193
684,3.0569343065693433
685,3.052478134110787
686,3.0567685589519655
687,3.0610465116279073
688,3.065312046444122
689,3.0695652173913044
690,3.073806078147612
691,3.0693641618497107
692,3.064935064935065
693,3.069164265129683
694,3.0647482014388494
695,3.0603448275862073
696,3.055954088952654
697,3.0601719197707737
698,3.0557939914163095
699,3.06
700,3.0556348074179747
701,3.0598290598290596
702,3.0554765291607398
703,3.059659090909091
704,3.0638297872340425
705,3.0679886685552407
706,3.072135785007072
707,3.0762711864406778
708,3.071932299012694
709,3.076056338028169
710,3.0717299578059074
711,3.067415730337079
712,3.0715287517531555
713,3.0672268907563023
714,3.071328671328671
715,3.067039106145251
716,3.0711297071129704
717,3.0668523676880226
718,3.0625869262865093
719,3.0666666666666664
720,3.0624133148404993
721,3.066481994459834
722,3.0622406639004147
723,3.058011049723757
724,3.0537931034482755
725,3.0578512396694215
726,3.061898211829436
727,3.0659340659340657
728,3.0699588477366255
729,3.073972602739726
730,3.0779753761969904
731,3.081967213114754
732,3.085948158253752
733,3.0817438692098094
734,3.077551020408163
735,3.073369565217391
736,3.077340569877883
737,3.08130081300813
738,3.085250338294993
739,3.0810810810810807
740,3.0769230769230766
741,3.0727762803234504
742,3.0686406460296096
743,3.07258064516129
744,3.0765100671140937
745,3.0804289544235925
746,3.08433734939759
747,3.080213903743316
748,3.08411214953271
749,3.08
750,3.0758988015978694
751,3.071808510638298
752,3.0756972111553784
753,3.071618037135279
754,3.067549668874172
755,3.0634920634920633
756,3.059445178335535
757,3.055408970976253
758,3.059288537549407
759,3.0631578947368423
760,3.067017082785808
761,3.0629921259842523
762,3.058977719528178
763,3.0628272251308903
764,3.0588235294117645
765,3.0548302872062663
766,3.0508474576271185
767,3.0546875
768,3.0507152145643692
769,3.046753246753247
770,3.0505836575875485
771,3.0544041450777204
772,3.0504527813712805
773,3.054263565891473
774,3.0503225806451617
775,3.0463917525773194
776,3.05019305019305
777,3.0462724935732646
778,3.050064184852375
779,3.0538461538461537
780,3.049935979513444
781,3.0460358056265986
782,3.0421455938697317
783,3.038265306122449
784,3.0420382165605098
785,3.0458015267175576
786,3.049555273189327
787,3.045685279187817
788,3.0494296577946765
789,3.045569620253165
790,3.0417193426042983
791,3.0378787878787876
792,3.0340479192938212
793,3.0302267002518892
794,3.0339622641509436
795,3.0376884422110555
796,3.041405269761606
797,3.0451127819548875
798,3.0413016270337927
799,3.0374999999999996
800,3.033707865168539
801,3.0299251870324193
802,3.0336239103362392
803,3.0373134328358207
804,3.0335403726708075
805,3.0297766749379655
806,3.026022304832714
807,3.022277227722772
808,3.0185414091470952
809,3.022222222222222
810,3.01849568434032
811,3.014778325123153
812,3.011070110701107
813,3.0147420147420148
814,3.011042944785276
815,3.0073529411764706
816,3.003671970624235
817,3.0073349633251834
818,3.0036630036630036
819,3.0073170731707317
820,3.0036540803897687
821,3.0
822,3.003645200486027
823,3.007281553398059
824,3.0109090909090908
825,3.0072639225181597
826,3.010882708585248
827,3.0144927536231885
828,3.010856453558504
829,3.014457831325301
830,3.0108303249097474
831,3.0144230769230766
832,3.018007202881152
833,3.0215827338129495
834,3.0179640718562872
835,3.0215311004784686
836,3.0250896057347667
837,3.021479713603819
838,3.0250297973778313
839,3.0285714285714285
840,3.024970273483948
841,3.0285035629453683
842,3.03202846975089
843,3.0355450236966823
844,3.031952662721894
845,3.035460992907801
846,3.0318772136953953
847,3.028301886792453
848,3.0247349823321557
849,3.0211764705882356
850,3.0176263219741486
851,3.02112676056338
852,3.0175849941383355
853,3.0140515222482436
854,3.0175438596491224
855,3.0210280373831777
856,3.017502917152859
857,3.013986013986014
858,3.0104772991850988
859,3.006976744186047
860,3.003484320557491
861,3.0069605568445477
862,3.003476245654693
863,3.0069444444444446
864,3.0104046242774567
865,3.0138568129330254
866,3.017301038062284
867,3.0207373271889404
868,3.0241657077100115
869,3.020689655172414
870,3.0172215843857635
871,3.0137614678899087
872,3.0103092783505154
873,3.0137299771167045
874,3.0171428571428573
875,3.0205479452054798
876,3.0239452679589505
877,3.0205011389521643
878,3.0238907849829353
879,3.0204545454545455
880,3.0238365493757096
881,3.0272108843537415
882,3.0237825594563987
883,3.020361990950226
884,3.023728813559322
885,3.020316027088036
886,3.0236753100338216
887,3.02027027027027
888,3.016872890888639
889,3.020224719101124
890,3.023569023569024
891,3.020179372197309
892,3.0235162374020157
893,3.026845637583892
894,3.030167597765363
895,3.0334821428571423
896,3.0301003344481607
897,3.026726057906459
898,3.0300333704115685
899,3.033333333333333
900,3.0299667036625966
901,3.033259423503326
902,3.0365448504983386
903,3.033185840707965
904,3.03646408839779
905,3.0397350993377485
906,3.0429988974641673
907,3.039647577092511
908,3.036303630363036
909,3.032967032967033
910,3.029637760702525
911,3.026315789473684
912,3.023001095290252
913,3.0262582056892784
914,3.029508196721312
915,3.032751091703057
916,3.029443838604144
917,3.0326797385620914
918,3.0359085963003265
919,3.0391304347826082
920,3.042345276872964
921,3.0390455531453364
922,3.0422535211267605
923,3.0389610389610384
924,3.0356756756756758
925,3.0388768898488125
926,3.0355987055016183
927,3.038793103448276
928,3.0355220667384284
929,3.038709677419355
930,3.0418904403866813
931,3.03862660944206
932,3.0418006430868165
933,3.044967880085653
934,3.0417112299465243
935,3.0448717948717947
936,3.048025613660619
937,3.044776119402985
938,3.0479233226837064
939,3.051063829787234
940,3.0478214665249737
941,3.050955414012739
942,3.0477200424178155
943,3.0444915254237293
944,3.0412698412698416
945,3.0380549682875264
946,3.0348468848996832
947,3.0316455696202533
948,3.03477344573235
949,3.031578947368421
950,3.034700315457413
951,3.03781512605042
952,3.0409233997901364
953,3.0377358490566038
954,3.0408376963350783
955,3.043933054393306
956,3.040752351097179
957,3.0375782881002085
958,3.0344108446298232
959,3.03125
960,3.0280957336108223
961,3.0311850311850312
962,3.02803738317757
963,3.0311203319502074
964,3.0279792746113987
965,3.024844720496894
966,3.0279214064115823
967,3.0309917355371896
968,3.0278637770897836
969,3.0309278350515463
970,3.027806385169928
971,3.0246913580246915
972,3.0277492291880783
973,3.0246406570841886
974,3.0215384615384617
975,3.018442622950819
976,3.0214943705220056
977,3.01840490797546
978,3.0153217568947905
979,3.018367346938776
980,3.0214067278287464
981,3.024439918533605
982,3.027466937945066
983,3.024390243902439
984,3.0274111675126902
985,3.0304259634888435
986,3.033434650455927
987,3.0364372469635628
988,3.0394337714863497
989,3.042424242424243
990,3.0393541876892027
991,3.0423387096774195
992,3.0453172205438066
993,3.0422535211267605
994,3.039195979899497
995,3.0361445783132526
996,3.0330992978936813
997,3.0360721442885774
998,3.0390390390390394
999,3.036
1000,3.0389610389610384
1001,3.0359281437125754
1002,3.0388833499501495
1003,3.0358565737051793
1004,3.032835820895522
1005,3.0357852882703775
1006,3.0387288977159876
1007,3.0357142857142856
1008,3.038652130822596
1009,3.0415841584158416
1010,3.0385756676557865
1011,3.035573122529644
1012,3.038499506416584
1013,3.035502958579882
1014,3.038423645320197
1015,3.0413385826771653
1016,3.0442477876106198
1017,3.0412573673870336
1018,3.038272816486751
1019,3.041176470588235
1020,3.038197845249755
1021,3.041095890410959
1022,3.038123167155425
1023,3.041015625
1024,3.0439024390243903
1025,3.046783625730994
1026,3.049659201557936
1027,3.046692607003891
1028,3.0495626822157433
1029,3.046601941747573
1030,3.04364694471387
1031,3.046511627906977
1032,3.0435624394966116
1033,3.0464216634429397
1034,3.0492753623188404
1035,3.052123552123552
1036,3.0549662487946003
1037,3.0578034682080926
1038,3.060635226179018
1039,3.0634615384615382
1040,3.0662824207492796
1041,3.069097888675624
1042,3.0661553211888783
1043,3.068965517241379
1044,3.07177033492823
1045,3.0688336520076485
1046,3.0716332378223496
1047,3.0687022900763354
1048,3.0714966634890373
1049,3.0685714285714285
1050,3.065651760228354
1051,3.0627376425855513
1052,3.065527065527066
1053,3.0683111954459203
1054,3.0710900473933647
1055,3.0738636363636367
1056,3.0766319772942285
1057,3.0737240075614367
1058,3.070821529745042
1059,3.0735849056603777
1060,3.070688030160226
1061,3.073446327683616
1062,3.0761994355597366
1063,3.0733082706766917
1064,3.070422535211267
1065,3.073170731707317
1066,3.07029053420806
1067,3.067415730337079
1068,3.070159027128157
1069,3.0728971962616827
1070,3.0700280112044815
1071,3.0727611940298507
1072,3.0698974836905872
1073,3.067039106145251
1074,3.0697674418604652
1075,3.0724907063197024
1076,3.0696378830083564
1077,3.066790352504638
1078,3.0639481000926785
1079,3.0666666666666664
1080,3.0638297872340425
1081,3.0609981515711646
1082,3.0581717451523547
1083,3.055350553505535
1084,3.058064516129032
1085,3.0607734806629834
1086,3.0579576816927325
1087,3.0606617647058822
1088,3.0633608815426996
1089,3.0605504587155963
1090,3.0577451879010082
1091,3.0604395604395602
1092,3.057639524245197
1093,3.060329067641682
1094,3.057534246575343
1095,3.06021897810219
1096,3.05742935278031
1097,3.0601092896174866
1098,3.062784349408553
1099,3.0654545454545454
1100,3.0626702997275204
1101,3.05989110707804
1102,3.0625566636446058
1103,3.0597826086956523
1104,3.0570135746606333
1105,3.054249547920434
1106,3.056910569105691
1107,3.05956678700361
1108,3.0568079350766455
1109,3.0540540540540544
1110,3.051305130513051
1111,3.053956834532374
1112,3.0512129380053907
1113,3.048473967684022
1114,3.0511210762331835
1115,3.0483870967741935
1116,3.051029543419875
1117,3.0483005366726297
1118,3.0509383378016084
1119,3.0535714285714284
1120,3.0508474576271185
1121,3.0481283422459895
1122,3.045414069456812
1123,3.0427046263345194
1124,3.04
1125,3.0426287744227354
1126,3.0399290150842946
1127,3.037234042553192
1128,3.0398582816651905
1129,3.03716814159292
1130,3.039787798408488
1131,3.042402826855124
1132,3.0450132391879965
1133,3.0423280423280423
1134,3.039647577092511
1135,3.0422535211267605
1136,3.0395778364116097
1137,3.042179261862917
1138,3.0395083406496926
1139,3.042105263157895
1140,3.044697633654689
1141,3.0420315236427324
1142,3.0393700787401574
1143,3.0419580419580416
1144,3.0445414847161576
1145,3.0471204188481678
1146,3.044463818657367
1147,3.047038327526132
1148,3.0443864229765016
1149,3.046956521739131
1150,3.049522154648132
1151,3.0520833333333335
1152,3.0494362532523853
1153,3.046793760831889
1154,3.044155844155844
1155,3.0415224913494807
1156,3.044079515989629
1157,3.0466321243523318
1158,3.0440034512510787
1159,3.0413793103448277
1160,3.0387596899224807
1161,3.0361445783132526
1162,3.038693035253654
1163,3.0412371134020617
1164,3.0437768240343344
1165,3.04631217838765
1166,3.048843187660668
1167,3.0513698630136985
1168,3.0487596236099233
1169,3.046153846153846
1170,3.04867634500427
1171,3.051194539249147
1172,3.053708439897698
1173,3.051107325383305
1174,3.0485106382978726
1175,3.0510204081632653
1176,3.0484282073067117
1177,3.0509337860780983
1178,3.048346055979644
1179,3.0508474576271185
1180,3.0533446232006773
1181,3.055837563451777
1182,3.05832628909552
1183,3.0557432432432434
1184,3.0531645569620256
1185,3.0556492411467113
1186,3.0581297388374047
1187,3.055555555555556
1188,3.0529857022708153
1189,3.0504201680672267
1190,3.047858942065491
1191,3.045302013422819
1192,3.0477787091366304
1193,3.0452261306532664
1194,3.0476987447698742
1195,3.0501672240802673
1196,3.0476190476190474
1197,3.045075125208681
1198,3.0475396163469557
1199,3.05
1200,3.047460449625312
1201,3.049916805324459
1202,3.0473815461346634
1203,3.04485049833887
1204,3.047302904564315
1205,3.0497512437810945
1206,3.047224523612262
1207,3.044701986754967
1208,3.042183622828784
1209,3.0446280991735537
1210,3.0421139554087535
1211,3.0396039603960396
1212,3.0370981038746914
1213,3.039538714991763
1214,3.037037037037037
1215,3.039473684210526
1216,3.0369761709120793
1217,3.039408866995074
1218,3.036915504511895
1219,3.034426229508197
1220,3.031941031941032
1221,3.0294599018003274
1222,3.026982829108749
1223,3.0294117647058822
1224,3.0269387755102044
1225,3.0293637846655797
1226,3.026894865525673
1227,3.02442996742671
1228,3.021969080553295
1229,3.024390243902439
1230,3.0219333874898457
1231,3.02435064935065
1232,3.0267639902676398
1233,3.0243111831442464
1234,3.0267206477732795
1235,3.0242718446601944
1236,3.0266774454324983
1237,3.0290791599353795
1238,3.031476997578693
1239,3.0338709677419353
1240,3.0314262691377922
1241,3.028985507246377
1242,3.031375703942076
1243,3.028938906752411
1244,3.0265060240963857
1245,3.028892455858748
1246,3.0312750601443463
1247,3.0288461538461537
1248,3.031224979983987
1249,3.0288000000000004
1250,3.0263788968824943
1251,3.023961661341853
1252,3.0215482841181167
1253,3.0239234449760763
1254,3.026294820717131
1255,3.028662420382166
1256,3.0310262529832936
1257,3.028616852146264
1258,3.026211278792693
1259,3.0285714285714285
1260,3.0261697065820776
1261,3.023771790808241
1262,3.0213776722090264
1263,3.02373417721519
1264,3.026086956521739
1265,3.028436018957346
1266,3.03078137332281
1267,3.028391167192429
1268,3.0307328605200943
1269,3.0283464566929137
1270,3.030684500393391
1271,3.0330188679245285
1272,3.0353495679497247
1273,3.037676609105181
1274,3.04
1275,3.0376175548589344
1276,3.0399373531714957
1277,3.0422535211267605
1278,3.044566067240031
1279,3.046875
1280,3.0491803278688527
1281,3.0468018720748833
1282,3.044427123928293
1283,3.0467289719626165
1284,3.0490272373540854
1285,3.046656298600311
1286,3.044289044289044
1287,3.041925465838509
1288,3.039565554693561
1289,3.0372093023255817
1290,3.0348567002323783
1291,3.0325077399380804
1292,3.030162412993039
1293,3.0324574961360127
1294,3.03011583011583
1295,3.0277777777777777
1296,3.0300693909020815
1297,3.027734976887519
1298,3.0254041570438797
1299,3.023076923076923
1300,3.0207532667179096
1301,3.0230414746543777
1302,3.020721412125863
1303,3.01840490797546
1304,3.016091954022988
1305,3.013782542113323
1306,3.0114766641162967
1307,3.0091743119266052
1308,3.006875477463713
1309,3.004580152671756
1310,3.0068649885583527
1311,3.004573170731707
